sample_id,source_sample_id,user_id,label,role,outer_fold_id,inner_fold_id
20260711_205559_azslan__outer01__inner01__aug03,20260711_205559_azslan,user3,আ,train,1,1
20260711_205630_gydvnp__outer01__inner01__aug01,20260711_205630_gydvnp,user3,আ,train,1,1
20260711_205630_gydvnp__outer01__inner01__aug02,20260711_205630_gydvnp,user3,আ,train,1,1
20260711_205630_gydvnp__outer01__inner01__aug03,20260711_205630_gydvnp,user3,আ,train,1,1
20260711_205707_n57400__outer01__inner01__aug01,20260711_205707_n57400,user3,আ,train,1,1
20260711_205707_n57400__outer01__inner01__aug02,20260711_205707_n57400,user3,আ,train,1,1
20260711_205707_n57400__outer01__inner01__aug03,20260711_205707_n57400,user3,আ,train,1,1
20260711_205748_usnulf__outer01__inner01__aug01,20260711_205748_usnulf,user3,আ,train,1,1
20260711_205748_usnulf__outer01__inner01__aug02,20260711_205748_usnulf,user3,আ,train,1,1
20260711_205748_usnulf__outer01__inner01__aug03,20260711_205748_usnulf,user3,আ,train,1,1
20260711_211455_ab7vb3__outer01__inner01__aug01,20260711_211455_ab7vb3,user4,অ,train,1,1
20260711_211455_ab7vb3__outer01__inner01__aug02,20260711_211455_ab7vb3,user4,অ,train,1,1
20260711_211455_ab7vb3__outer01__inner01__aug03,20260711_211455_ab7vb3,user4,অ,train,1,1
20260711_214733_y28o8p__outer01__inner01__aug01,20260711_214733_y28o8p,user4,অ,train,1,1
20260711_214733_y28o8p__outer01__inner01__aug02,20260711_214733_y28o8p,user4,অ,train,1,1
20260711_214733_y28o8p__outer01__inner01__aug03,20260711_214733_y28o8p,user4,অ,train,1,1
20260711_214747_h8ad4n__outer01__inner01__aug01,20260711_214747_h8ad4n,user4,অ,train,1,1
20260711_214747_h8ad4n__outer01__inner01__aug02,20260711_214747_h8ad4n,user4,অ,train,1,1
20260711_214747_h8ad4n__outer01__inner01__aug03,20260711_214747_h8ad4n,user4,অ,train,1,1
20260711_214802_iotb3d__outer01__inner01__aug01,20260711_214802_iotb3d,user4,অ,train,1,1
20260711_214802_iotb3d__outer01__inner01__aug02,20260711_214802_iotb3d,user4,অ,train,1,1
20260711_214802_iotb3d__outer01__inner01__aug03,20260711_214802_iotb3d,user4,অ,train,1,1
20260711_214818_1kqyjw__outer01__inner01__aug01,20260711_214818_1kqyjw,user4,অ,train,1,1
20260711_214818_1kqyjw__outer01__inner01__aug02,20260711_214818_1kqyjw,user4,অ,train,1,1
20260711_214818_1kqyjw__outer01__inner01__aug03,20260711_214818_1kqyjw,user4,অ,train,1,1
20260711_214838_nmfk2j__outer01__inner01__aug01,20260711_214838_nmfk2j,user4,অ,train,1,1
20260711_214838_nmfk2j__outer01__inner01__aug02,20260711_214838_nmfk2j,user4,অ,train,1,1
20260711_214838_nmfk2j__outer01__inner01__aug03,20260711_214838_nmfk2j,user4,অ,train,1,1
20260711_214856_wh1jdl__outer01__inner01__aug01,20260711_214856_wh1jdl,user4,অ,train,1,1
20260711_214856_wh1jdl__outer01__inner01__aug02,20260711_214856_wh1jdl,user4,অ,train,1,1
20260711_214856_wh1jdl__outer01__inner01__aug03,20260711_214856_wh1jdl,user4,অ,train,1,1
20260711_214912_5jyzoq__outer01__inner01__aug01,20260711_214912_5jyzoq,user4,অ,train,1,1
20260711_214912_5jyzoq__outer01__inner01__aug02,20260711_214912_5jyzoq,user4,অ,train,1,1
20260711_214912_5jyzoq__outer01__inner01__aug03,20260711_214912_5jyzoq,user4,অ,train,1,1
20260711_215025_9ahjj1__outer01__inner01__aug01,20260711_215025_9ahjj1,user4,অ,train,1,1
20260711_215025_9ahjj1__outer01__inner01__aug02,20260711_215025_9ahjj1,user4,অ,train,1,1
20260711_215025_9ahjj1__outer01__inner01__aug03,20260711_215025_9ahjj1,user4,অ,train,1,1
20260711_215040_totmvz__outer01__inner01__aug01,20260711_215040_totmvz,user4,অ,train,1,1
20260711_215040_totmvz__outer01__inner01__aug02,20260711_215040_totmvz,user4,অ,train,1,1
20260711_215040_totmvz__outer01__inner01__aug03,20260711_215040_totmvz,user4,অ,train,1,1
20260711_215057_m3q3bw__outer01__inner01__aug01,20260711_215057_m3q3bw,user4,অ,train,1,1
20260711_215057_m3q3bw__outer01__inner01__aug02,20260711_215057_m3q3bw,user4,অ,train,1,1
20260711_215057_m3q3bw__outer01__inner01__aug03,20260711_215057_m3q3bw,user4,অ,train,1,1
20260711_215120_wa3iw4__outer01__inner01__aug01,20260711_215120_wa3iw4,user4,অ,train,1,1
20260711_215120_wa3iw4__outer01__inner01__aug02,20260711_215120_wa3iw4,user4,অ,train,1,1
20260711_215120_wa3iw4__outer01__inner01__aug03,20260711_215120_wa3iw4,user4,অ,train,1,1
20260711_215140_jzmdn9__outer01__inner01__aug01,20260711_215140_jzmdn9,user4,অ,train,1,1
20260711_215140_jzmdn9__outer01__inner01__aug02,20260711_215140_jzmdn9,user4,অ,train,1,1
20260711_215140_jzmdn9__outer01__inner01__aug03,20260711_215140_jzmdn9,user4,অ,train,1,1
20260711_215153_8dj6mi__outer01__inner01__aug01,20260711_215153_8dj6mi,user4,অ,train,1,1
20260711_215153_8dj6mi__outer01__inner01__aug02,20260711_215153_8dj6mi,user4,অ,train,1,1
20260711_215153_8dj6mi__outer01__inner01__aug03,20260711_215153_8dj6mi,user4,অ,train,1,1
20260711_215210_14cuph__outer01__inner01__aug01,20260711_215210_14cuph,user4,অ,train,1,1
20260711_215210_14cuph__outer01__inner01__aug02,20260711_215210_14cuph,user4,অ,train,1,1
20260711_215210_14cuph__outer01__inner01__aug03,20260711_215210_14cuph,user4,অ,train,1,1
20260711_215224_s1nefb__outer01__inner01__aug01,20260711_215224_s1nefb,user4,অ,train,1,1
20260711_215224_s1nefb__outer01__inner01__aug02,20260711_215224_s1nefb,user4,অ,train,1,1
20260711_215224_s1nefb__outer01__inner01__aug03,20260711_215224_s1nefb,user4,অ,train,1,1
20260711_211553_8q738s__outer01__inner01__aug01,20260711_211553_8q738s,user4,আ,train,1,1
20260711_211553_8q738s__outer01__inner01__aug02,20260711_211553_8q738s,user4,আ,train,1,1
20260711_211553_8q738s__outer01__inner01__aug03,20260711_211553_8q738s,user4,আ,train,1,1
20260711_215326_rdw0i7__outer01__inner01__aug01,20260711_215326_rdw0i7,user4,আ,train,1,1
20260711_215326_rdw0i7__outer01__inner01__aug02,20260711_215326_rdw0i7,user4,আ,train,1,1
20260711_215326_rdw0i7__outer01__inner01__aug03,20260711_215326_rdw0i7,user4,আ,train,1,1
20260711_215355_gtir0d__outer01__inner01__aug01,20260711_215355_gtir0d,user4,আ,train,1,1
20260711_215355_gtir0d__outer01__inner01__aug02,20260711_215355_gtir0d,user4,আ,train,1,1
20260711_215355_gtir0d__outer01__inner01__aug03,20260711_215355_gtir0d,user4,আ,train,1,1
20260711_215413_4z3pac__outer01__inner01__aug01,20260711_215413_4z3pac,user4,আ,train,1,1
20260711_215413_4z3pac__outer01__inner01__aug02,20260711_215413_4z3pac,user4,আ,train,1,1
20260711_215413_4z3pac__outer01__inner01__aug03,20260711_215413_4z3pac,user4,আ,train,1,1
20260711_215505_noe4fp__outer01__inner01__aug01,20260711_215505_noe4fp,user4,আ,train,1,1
20260711_215505_noe4fp__outer01__inner01__aug02,20260711_215505_noe4fp,user4,আ,train,1,1
20260711_215505_noe4fp__outer01__inner01__aug03,20260711_215505_noe4fp,user4,আ,train,1,1
20260711_215527_oaoi6c__outer01__inner01__aug01,20260711_215527_oaoi6c,user4,আ,train,1,1
20260711_215527_oaoi6c__outer01__inner01__aug02,20260711_215527_oaoi6c,user4,আ,train,1,1
20260711_215527_oaoi6c__outer01__inner01__aug03,20260711_215527_oaoi6c,user4,আ,train,1,1
20260711_215554_41w3p4__outer01__inner01__aug01,20260711_215554_41w3p4,user4,আ,train,1,1
20260711_215554_41w3p4__outer01__inner01__aug02,20260711_215554_41w3p4,user4,আ,train,1,1
20260711_215554_41w3p4__outer01__inner01__aug03,20260711_215554_41w3p4,user4,আ,train,1,1
20260711_215623_q6sua3__outer01__inner01__aug01,20260711_215623_q6sua3,user4,আ,train,1,1
20260711_215623_q6sua3__outer01__inner01__aug02,20260711_215623_q6sua3,user4,আ,train,1,1
20260711_215623_q6sua3__outer01__inner01__aug03,20260711_215623_q6sua3,user4,আ,train,1,1
20260711_215646_y25z4x__outer01__inner01__aug01,20260711_215646_y25z4x,user4,আ,train,1,1
20260711_215646_y25z4x__outer01__inner01__aug02,20260711_215646_y25z4x,user4,আ,train,1,1
20260711_215646_y25z4x__outer01__inner01__aug03,20260711_215646_y25z4x,user4,আ,train,1,1
20260711_215701_i0we24__outer01__inner01__aug01,20260711_215701_i0we24,user4,আ,train,1,1
20260711_215701_i0we24__outer01__inner01__aug02,20260711_215701_i0we24,user4,আ,train,1,1
20260711_215701_i0we24__outer01__inner01__aug03,20260711_215701_i0we24,user4,আ,train,1,1
20260711_215719_fym8k2__outer01__inner01__aug01,20260711_215719_fym8k2,user4,আ,train,1,1
20260711_215719_fym8k2__outer01__inner01__aug02,20260711_215719_fym8k2,user4,আ,train,1,1
20260711_215719_fym8k2__outer01__inner01__aug03,20260711_215719_fym8k2,user4,আ,train,1,1
20260711_215732_e3wli4__outer01__inner01__aug01,20260711_215732_e3wli4,user4,আ,train,1,1
20260711_215732_e3wli4__outer01__inner01__aug02,20260711_215732_e3wli4,user4,আ,train,1,1
20260711_215732_e3wli4__outer01__inner01__aug03,20260711_215732_e3wli4,user4,আ,train,1,1
20260711_215746_pw5glc__outer01__inner01__aug01,20260711_215746_pw5glc,user4,আ,train,1,1
20260711_215746_pw5glc__outer01__inner01__aug02,20260711_215746_pw5glc,user4,আ,train,1,1
20260711_215746_pw5glc__outer01__inner01__aug03,20260711_215746_pw5glc,user4,আ,train,1,1
20260711_215803_gtb1nz__outer01__inner01__aug01,20260711_215803_gtb1nz,user4,আ,train,1,1
20260711_215803_gtb1nz__outer01__inner01__aug02,20260711_215803_gtb1nz,user4,আ,train,1,1
20260711_215803_gtb1nz__outer01__inner01__aug03,20260711_215803_gtb1nz,user4,আ,train,1,1
20260711_215826_09me7o__outer01__inner01__aug01,20260711_215826_09me7o,user4,আ,train,1,1
20260711_215826_09me7o__outer01__inner01__aug02,20260711_215826_09me7o,user4,আ,train,1,1
20260711_215826_09me7o__outer01__inner01__aug03,20260711_215826_09me7o,user4,আ,train,1,1
20260711_215850_2a6qfe__outer01__inner01__aug01,20260711_215850_2a6qfe,user4,আ,train,1,1
20260711_215850_2a6qfe__outer01__inner01__aug02,20260711_215850_2a6qfe,user4,আ,train,1,1
20260711_215850_2a6qfe__outer01__inner01__aug03,20260711_215850_2a6qfe,user4,আ,train,1,1
20260711_211613_pni7yl__outer01__inner01__aug01,20260711_211613_pni7yl,user4,ই,train,1,1
20260711_211613_pni7yl__outer01__inner01__aug02,20260711_211613_pni7yl,user4,ই,train,1,1
20260711_211613_pni7yl__outer01__inner01__aug03,20260711_211613_pni7yl,user4,ই,train,1,1
20260711_211631_omhqof__outer01__inner01__aug01,20260711_211631_omhqof,user4,ই,train,1,1
20260711_211631_omhqof__outer01__inner01__aug02,20260711_211631_omhqof,user4,ই,train,1,1
20260711_211631_omhqof__outer01__inner01__aug03,20260711_211631_omhqof,user4,ই,train,1,1
20260711_215916_5xq3ym__outer01__inner01__aug01,20260711_215916_5xq3ym,user4,ই,train,1,1
20260711_215916_5xq3ym__outer01__inner01__aug02,20260711_215916_5xq3ym,user4,ই,train,1,1
20260711_215916_5xq3ym__outer01__inner01__aug03,20260711_215916_5xq3ym,user4,ই,train,1,1
20260711_215928_ckxbi5__outer01__inner01__aug01,20260711_215928_ckxbi5,user4,ই,train,1,1
20260711_215928_ckxbi5__outer01__inner01__aug02,20260711_215928_ckxbi5,user4,ই,train,1,1
20260711_215928_ckxbi5__outer01__inner01__aug03,20260711_215928_ckxbi5,user4,ই,train,1,1
20260711_215945_ovgs11__outer01__inner01__aug01,20260711_215945_ovgs11,user4,ই,train,1,1
20260711_215945_ovgs11__outer01__inner01__aug02,20260711_215945_ovgs11,user4,ই,train,1,1
20260711_215945_ovgs11__outer01__inner01__aug03,20260711_215945_ovgs11,user4,ই,train,1,1
20260711_215959_axw0jl__outer01__inner01__aug01,20260711_215959_axw0jl,user4,ই,train,1,1
20260711_215959_axw0jl__outer01__inner01__aug02,20260711_215959_axw0jl,user4,ই,train,1,1
20260711_215959_axw0jl__outer01__inner01__aug03,20260711_215959_axw0jl,user4,ই,train,1,1
20260711_220013_x16qxh__outer01__inner01__aug01,20260711_220013_x16qxh,user4,ই,train,1,1
20260711_220013_x16qxh__outer01__inner01__aug02,20260711_220013_x16qxh,user4,ই,train,1,1
20260711_220013_x16qxh__outer01__inner01__aug03,20260711_220013_x16qxh,user4,ই,train,1,1
20260711_220027_1j40u6__outer01__inner01__aug01,20260711_220027_1j40u6,user4,ই,train,1,1
20260711_220027_1j40u6__outer01__inner01__aug02,20260711_220027_1j40u6,user4,ই,train,1,1
20260711_220027_1j40u6__outer01__inner01__aug03,20260711_220027_1j40u6,user4,ই,train,1,1
20260711_220043_yyhe4o__outer01__inner01__aug01,20260711_220043_yyhe4o,user4,ই,train,1,1
20260711_220043_yyhe4o__outer01__inner01__aug02,20260711_220043_yyhe4o,user4,ই,train,1,1
20260711_220043_yyhe4o__outer01__inner01__aug03,20260711_220043_yyhe4o,user4,ই,train,1,1
20260711_220058_6cy90j__outer01__inner01__aug01,20260711_220058_6cy90j,user4,ই,train,1,1
20260711_220058_6cy90j__outer01__inner01__aug02,20260711_220058_6cy90j,user4,ই,train,1,1
20260711_220058_6cy90j__outer01__inner01__aug03,20260711_220058_6cy90j,user4,ই,train,1,1
20260711_220112_94lc88__outer01__inner01__aug01,20260711_220112_94lc88,user4,ই,train,1,1
20260711_220112_94lc88__outer01__inner01__aug02,20260711_220112_94lc88,user4,ই,train,1,1
20260711_220112_94lc88__outer01__inner01__aug03,20260711_220112_94lc88,user4,ই,train,1,1
20260711_220132_3b6d70__outer01__inner01__aug01,20260711_220132_3b6d70,user4,ই,train,1,1
20260711_220132_3b6d70__outer01__inner01__aug02,20260711_220132_3b6d70,user4,ই,train,1,1
20260711_220132_3b6d70__outer01__inner01__aug03,20260711_220132_3b6d70,user4,ই,train,1,1
20260711_220151_kjuuzh__outer01__inner01__aug01,20260711_220151_kjuuzh,user4,ই,train,1,1
20260711_220151_kjuuzh__outer01__inner01__aug02,20260711_220151_kjuuzh,user4,ই,train,1,1
20260711_220151_kjuuzh__outer01__inner01__aug03,20260711_220151_kjuuzh,user4,ই,train,1,1
20260711_220205_cr3boy__outer01__inner01__aug01,20260711_220205_cr3boy,user4,ই,train,1,1
20260711_220205_cr3boy__outer01__inner01__aug02,20260711_220205_cr3boy,user4,ই,train,1,1
20260711_220205_cr3boy__outer01__inner01__aug03,20260711_220205_cr3boy,user4,ই,train,1,1
20260711_220217_85rgxu__outer01__inner01__aug01,20260711_220217_85rgxu,user4,ই,train,1,1
20260711_220217_85rgxu__outer01__inner01__aug02,20260711_220217_85rgxu,user4,ই,train,1,1
20260711_220217_85rgxu__outer01__inner01__aug03,20260711_220217_85rgxu,user4,ই,train,1,1
20260711_220235_4uai7u__outer01__inner01__aug01,20260711_220235_4uai7u,user4,ই,train,1,1
20260711_220235_4uai7u__outer01__inner01__aug02,20260711_220235_4uai7u,user4,ই,train,1,1
20260711_220235_4uai7u__outer01__inner01__aug03,20260711_220235_4uai7u,user4,ই,train,1,1
20260711_220308_e7l7wm__outer01__inner01__aug01,20260711_220308_e7l7wm,user4,ই,train,1,1
20260711_220308_e7l7wm__outer01__inner01__aug02,20260711_220308_e7l7wm,user4,ই,train,1,1
20260711_220308_e7l7wm__outer01__inner01__aug03,20260711_220308_e7l7wm,user4,ই,train,1,1
20260711_220404_itceug__outer01__inner01__aug01,20260711_220404_itceug,user4,ঈ,train,1,1
20260711_220404_itceug__outer01__inner01__aug02,20260711_220404_itceug,user4,ঈ,train,1,1
20260711_220404_itceug__outer01__inner01__aug03,20260711_220404_itceug,user4,ঈ,train,1,1
20260711_220444_r35mfs__outer01__inner01__aug01,20260711_220444_r35mfs,user4,ঈ,train,1,1
20260711_220444_r35mfs__outer01__inner01__aug02,20260711_220444_r35mfs,user4,ঈ,train,1,1
20260711_220444_r35mfs__outer01__inner01__aug03,20260711_220444_r35mfs,user4,ঈ,train,1,1
20260711_220519_ila5ji__outer01__inner01__aug01,20260711_220519_ila5ji,user4,ঈ,train,1,1
20260711_220519_ila5ji__outer01__inner01__aug02,20260711_220519_ila5ji,user4,ঈ,train,1,1
20260711_220519_ila5ji__outer01__inner01__aug03,20260711_220519_ila5ji,user4,ঈ,train,1,1
20260711_220543_7o5bd0__outer01__inner01__aug01,20260711_220543_7o5bd0,user4,ঈ,train,1,1
20260711_220543_7o5bd0__outer01__inner01__aug02,20260711_220543_7o5bd0,user4,ঈ,train,1,1
20260711_220543_7o5bd0__outer01__inner01__aug03,20260711_220543_7o5bd0,user4,ঈ,train,1,1
20260711_220606_essesa__outer01__inner01__aug01,20260711_220606_essesa,user4,ঈ,train,1,1
20260711_220606_essesa__outer01__inner01__aug02,20260711_220606_essesa,user4,ঈ,train,1,1
20260711_220606_essesa__outer01__inner01__aug03,20260711_220606_essesa,user4,ঈ,train,1,1
20260711_220641_ufswp1__outer01__inner01__aug01,20260711_220641_ufswp1,user4,ঈ,train,1,1
20260711_220641_ufswp1__outer01__inner01__aug02,20260711_220641_ufswp1,user4,ঈ,train,1,1
20260711_220641_ufswp1__outer01__inner01__aug03,20260711_220641_ufswp1,user4,ঈ,train,1,1
20260711_220701_y1rftt__outer01__inner01__aug01,20260711_220701_y1rftt,user4,ঈ,train,1,1
20260711_220701_y1rftt__outer01__inner01__aug02,20260711_220701_y1rftt,user4,ঈ,train,1,1
20260711_220701_y1rftt__outer01__inner01__aug03,20260711_220701_y1rftt,user4,ঈ,train,1,1
20260711_220721_h9k2mi__outer01__inner01__aug01,20260711_220721_h9k2mi,user4,ঈ,train,1,1
20260711_220721_h9k2mi__outer01__inner01__aug02,20260711_220721_h9k2mi,user4,ঈ,train,1,1
20260711_220721_h9k2mi__outer01__inner01__aug03,20260711_220721_h9k2mi,user4,ঈ,train,1,1
20260711_220738_j2qzn6__outer01__inner01__aug01,20260711_220738_j2qzn6,user4,ঈ,train,1,1
20260711_220738_j2qzn6__outer01__inner01__aug02,20260711_220738_j2qzn6,user4,ঈ,train,1,1
20260711_220738_j2qzn6__outer01__inner01__aug03,20260711_220738_j2qzn6,user4,ঈ,train,1,1
20260711_220751_axw80l__outer01__inner01__aug01,20260711_220751_axw80l,user4,ঈ,train,1,1
20260711_220751_axw80l__outer01__inner01__aug02,20260711_220751_axw80l,user4,ঈ,train,1,1
20260711_220751_axw80l__outer01__inner01__aug03,20260711_220751_axw80l,user4,ঈ,train,1,1
20260711_220807_mldxj2__outer01__inner01__aug01,20260711_220807_mldxj2,user4,ঈ,train,1,1
20260711_220807_mldxj2__outer01__inner01__aug02,20260711_220807_mldxj2,user4,ঈ,train,1,1
20260711_220807_mldxj2__outer01__inner01__aug03,20260711_220807_mldxj2,user4,ঈ,train,1,1
20260711_220822_wgaxvc__outer01__inner01__aug01,20260711_220822_wgaxvc,user4,ঈ,train,1,1
20260711_220822_wgaxvc__outer01__inner01__aug02,20260711_220822_wgaxvc,user4,ঈ,train,1,1
20260711_220822_wgaxvc__outer01__inner01__aug03,20260711_220822_wgaxvc,user4,ঈ,train,1,1
20260711_220837_dby4gx__outer01__inner01__aug01,20260711_220837_dby4gx,user4,ঈ,train,1,1
20260711_220837_dby4gx__outer01__inner01__aug02,20260711_220837_dby4gx,user4,ঈ,train,1,1
20260711_220837_dby4gx__outer01__inner01__aug03,20260711_220837_dby4gx,user4,ঈ,train,1,1
20260711_220850_xo5kch__outer01__inner01__aug01,20260711_220850_xo5kch,user4,ঈ,train,1,1
20260711_220850_xo5kch__outer01__inner01__aug02,20260711_220850_xo5kch,user4,ঈ,train,1,1
20260711_220850_xo5kch__outer01__inner01__aug03,20260711_220850_xo5kch,user4,ঈ,train,1,1
20260711_220906_ehc737__outer01__inner01__aug01,20260711_220906_ehc737,user4,ঈ,train,1,1
20260711_220906_ehc737__outer01__inner01__aug02,20260711_220906_ehc737,user4,ঈ,train,1,1
20260711_220906_ehc737__outer01__inner01__aug03,20260711_220906_ehc737,user4,ঈ,train,1,1
20260711_220930_a944cy__outer01__inner02__aug01,20260711_220930_a944cy,for_bonhi,ঔ,train,1,2
20260711_220930_a944cy__outer01__inner02__aug02,20260711_220930_a944cy,for_bonhi,ঔ,train,1,2
20260711_220930_a944cy__outer01__inner02__aug03,20260711_220930_a944cy,for_bonhi,ঔ,train,1,2
20260704_232121_lcxi4y__outer01__inner02__aug01,20260704_232121_lcxi4y,user2,অ,train,1,2
20260704_232121_lcxi4y__outer01__inner02__aug02,20260704_232121_lcxi4y,user2,অ,train,1,2
20260704_232121_lcxi4y__outer01__inner02__aug03,20260704_232121_lcxi4y,user2,অ,train,1,2
20260728_232630_znnts0__outer01__inner02__aug01,20260728_232630_znnts0,user2,অ,train,1,2
20260728_232630_znnts0__outer01__inner02__aug02,20260728_232630_znnts0,user2,অ,train,1,2
20260728_232630_znnts0__outer01__inner02__aug03,20260728_232630_znnts0,user2,অ,train,1,2
20260728_232652_hdsmyh__outer01__inner02__aug01,20260728_232652_hdsmyh,user2,অ,train,1,2
20260728_232652_hdsmyh__outer01__inner02__aug02,20260728_232652_hdsmyh,user2,অ,train,1,2
